time/s,I/mA
9.145069768976100E+002,1.1254509E-004
9.146069768950838E+002,1.1139944E-004
9.147069768925576E+002,1.1254509E-004
9.148069768900314E+002,1.1139944E-004
9.149069768875052E+002,1.1305427E-004
9.150069768849789E+002,1.1190862E-004
9.151069768824527E+002,1.1311791E-004
9.152069768799265E+002,1.1235414E-004
9.153069768774003E+002,1.1273603E-004
9.154069768748741E+002,1.1203592E-004
9.155069768723479E+002,1.1216321E-004
9.156069768698217E+002,1.1184498E-004
9.157069768672955E+002,1.1286332E-004
9.158069768647692E+002,1.1267238E-004
9.159069768622430E+002,1.1273603E-004
9.160069768597168E+002,1.1356344E-004
9.161069768571906E+002,1.1229050E-004
9.162069768546644E+002,1.1292697E-004
9.163069768521382E+002,1.1299062E-004
9.164069768496120E+002,1.1229050E-004
9.165069768470858E+002,1.1248144E-004
9.166069768445595E+002,1.1279968E-004
9.167069768420333E+002,1.1254509E-004
9.168069768395071E+002,1.1337250E-004
9.169069768369809E+002,1.1305427E-004
9.170069768344547E+002,1.1235414E-004
9.171069768319285E+002,1.1222686E-004
9.172069768294023E+002,1.1241780E-004
9.173069768268761E+002,1.1279968E-004
9.174069768243498E+002,1.1299062E-004
9.175069768218236E+002,1.1324520E-004
9.176069768192974E+002,1.1267238E-004
9.177069768167712E+002,1.1343614E-004
9.178069768142450E+002,1.1375439E-004
9.179069768117188E+002,1.1311791E-004
9.180069768091926E+002,1.1394533E-004
9.181069768066664E+002,1.1337250E-004
9.182069768041401E+002,1.1299062E-004
9.183069768016139E+002,1.1292697E-004
9.184069767990877E+002,1.1324520E-004
9.185069767965615E+002,1.1375439E-004
9.186069767940353E+002,1.1292697E-004
9.187069767915091E+002,1.1324520E-004
9.188069767889829E+002,1.1349979E-004
9.189069767864567E+002,1.1267238E-004
9.190069767839304E+002,1.1330885E-004
9.191069767814042E+002,1.1222686E-004
9.192069767788780E+002,1.1248144E-004
9.193069767763518E+002,1.1299062E-004
9.194069767738256E+002,1.1337250E-004
9.195069767712994E+002,1.1337250E-004
9.196069767687732E+002,1.1229050E-004
9.197069767662470E+002,1.1324520E-004
9.198069767637207E+002,1.1305427E-004
9.199069767611945E+002,1.1292697E-004
9.200069767586683E+002,1.1349979E-004
9.201069767561421E+002,1.1260874E-004
9.202069767536159E+002,1.1273603E-004
9.203069767510897E+002,1.1324520E-004
9.204069767485635E+002,1.1305427E-004
9.205069767460373E+002,1.1362709E-004
9.206069767435110E+002,1.1286332E-004
9.207069767409848E+002,1.1407262E-004
9.208069767384586E+002,1.1381802E-004
9.209069767359324E+002,1.1305427E-004
9.210069767334062E+002,1.1381802E-004
9.211069767308800E+002,1.1330885E-004
9.212069767283538E+002,1.1286332E-004
9.213069767258276E+002,1.1318156E-004
9.214069767233013E+002,1.1324520E-004
9.215069767207751E+002,1.1254509E-004
9.216069767182489E+002,1.1235414E-004
9.217069767157227E+002,1.1190862E-004
9.218069767131965E+002,1.1343614E-004
9.219069767106703E+002,1.1260874E-004
9.220069767081441E+002,1.1337250E-004
9.221069767056179E+002,1.1229050E-004
9.222069767030916E+002,1.1305427E-004
9.223069767005654E+002,1.1286332E-004
9.224069766980392E+002,1.1318156E-004
9.225069766955130E+002,1.1216321E-004
9.226069766929868E+002,1.1343614E-004
9.227069766904606E+002,1.1318156E-004
9.228069766879344E+002,1.1311791E-004
9.229069766854082E+002,1.1349979E-004
9.230069766828819E+002,1.1305427E-004
9.231069766803557E+002,1.1330885E-004
9.232069766778295E+002,1.1305427E-004
9.233069766753033E+002,1.1286332E-004
9.234069766727771E+002,1.1311791E-004
9.235069766702509E+002,1.1349979E-004
9.236069766677247E+002,1.1356344E-004
9.237069766651985E+002,1.1330885E-004
9.238069766626722E+002,1.1299062E-004
9.239069766601460E+002,1.1330885E-004
9.240069766576198E+002,1.1349979E-004
9.241069766550936E+002,1.1305427E-004
9.242069766525674E+002,1.1254509E-004
9.243069766500412E+002,1.1343614E-004
9.244069766475150E+002,1.1356344E-004
9.245069766449888E+002,1.1279968E-004
9.246069766424625E+002,1.1413627E-004
9.247069766399363E+002,1.1305427E-004
9.248069766374101E+002,1.1324520E-004
9.249069766348839E+002,1.1273603E-004
9.250069766323577E+002,1.1229050E-004
9.251069766298315E+002,1.1248144E-004
9.252069766273053E+002,1.1311791E-004
9.253069766247791E+002,1.1222686E-004
9.254069766222528E+002,1.1229050E-004
9.255069766197266E+002,1.1260874E-004
9.256069766172004E+002,1.1279968E-004
9.257069766146742E+002,1.1381802E-004
9.258069766121480E+002,1.1286332E-004
9.259069766096218E+002,1.1407262E-004
9.260069766070956E+002,1.1279968E-004
9.261069766045694E+002,1.1254509E-004
9.262069766020431E+002,1.1279968E-004
9.263069765995169E+002,1.1292697E-004
9.264069765969907E+002,1.1369073E-004
9.265069765944645E+002,1.1235414E-004
9.266069765919383E+002,1.1299062E-004
9.267069765894121E+002,1.1445450E-004
9.268069765868859E+002,1.1286332E-004
9.269069765843597E+002,1.1299062E-004
9.270069765818334E+002,1.1305427E-004
9.271069765793072E+002,1.1286332E-004
9.272069765767810E+002,1.1362709E-004
9.273069765742548E+002,1.1318156E-004
9.274069765717286E+002,1.1248144E-004
9.275069765692024E+002,1.1299062E-004
9.276069765666762E+002,1.1369073E-004
9.277069765641500E+002,1.1324520E-004
9.278069765616237E+002,1.1305427E-004
9.279069765590975E+002,1.1299062E-004
9.280069765565713E+002,1.1318156E-004
9.281069765540451E+002,1.1279968E-004
9.282069765515189E+002,1.1292697E-004
9.283069765489927E+002,1.1305427E-004
9.284069765464665E+002,1.1229050E-004
9.285069765439403E+002,1.1299062E-004
9.286069765414140E+002,1.1248144E-004
9.287069765388878E+002,1.1273603E-004
9.288069765363616E+002,1.1292697E-004
9.289069765338354E+002,1.1267238E-004
9.290069765313092E+002,1.1292697E-004
9.291069765287830E+002,1.1330885E-004
9.292069765262568E+002,1.1388167E-004
9.293069765237306E+002,1.1324520E-004
9.294069765212043E+002,1.1260874E-004
9.295069765186781E+002,1.1305427E-004
9.296069765161519E+002,1.1369073E-004
9.297069765136257E+002,1.1324520E-004
9.298069765110995E+002,1.1407262E-004
9.299069765085733E+002,1.1426356E-004
9.300069765060471E+002,1.1311791E-004
9.301069765035209E+002,1.1426356E-004
9.302069765009946E+002,1.1407262E-004
9.303069764984684E+002,1.1299062E-004
9.304069764959422E+002,1.1375439E-004
9.305069764934160E+002,1.1356344E-004
9.306069764908898E+002,1.1407262E-004
9.307069764883636E+002,1.1394533E-004
9.308069764858374E+002,1.1381802E-004
9.309069764833112E+002,1.1413627E-004
9.310069764807849E+002,1.1445450E-004
9.311069764782587E+002,1.1407262E-004
9.312069764757325E+002,1.1515462E-004
9.313069764732063E+002,1.1560015E-004
9.314069764706801E+002,1.1439086E-004
9.315069764681539E+002,1.1445450E-004
9.316069764656277E+002,1.1369073E-004
9.317069764631015E+002,1.1394533E-004
9.318069764605752E+002,1.1528192E-004
9.319069764580490E+002,1.1413627E-004
9.320069764555228E+002,1.1407262E-004
9.321069764529966E+002,1.1470910E-004
9.322069764504704E+002,1.1413627E-004
9.323069764479442E+002,1.1604569E-004
9.324069764454180E+002,1.1394533E-004
9.325069764428918E+002,1.1400897E-004
9.326069764403655E+002,1.1445450E-004
9.327069764378393E+002,1.1439086E-004
9.328069764353131E+002,1.1394533E-004
9.329069764327869E+002,1.1426356E-004
9.330069764302607E+002,1.1432721E-004
9.331069764277345E+002,1.1451815E-004
9.332069764252083E+002,1.1458180E-004
9.333069764226821E+002,1.1585474E-004
9.334069764201558E+002,1.1509097E-004
9.335069764176296E+002,1.1515462E-004
9.336069764151034E+002,1.1585474E-004
9.337069764125772E+002,1.1560015E-004
9.338069764100510E+002,1.1375439E-004
9.339069764075248E+002,1.1400897E-004
9.340069764049986E+002,1.1521826E-004
9.341069764024724E+002,1.1477274E-004
9.342069763999461E+002,1.1470910E-004
9.343069763974199E+002,1.1369073E-004
9.344069763948937E+002,1.1464544E-004
9.345069763923675E+002,1.1502732E-004
9.346069763898413E+002,1.1464544E-004
9.347069763873151E+002,1.1407262E-004
9.348069763847889E+002,1.1439086E-004
9.349069763822627E+002,1.1445450E-004
9.350069763797364E+002,1.1477274E-004
9.351069763772102E+002,1.1547285E-004
9.352069763746840E+002,1.1451815E-004
9.353069763721578E+002,1.1515462E-004
9.354069763696316E+002,1.1515462E-004
9.355069763671054E+002,1.1490003E-004
9.356069763645792E+002,1.1458180E-004
9.357069763620530E+002,1.1515462E-004
9.358069763595267E+002,1.1490003E-004
9.359069763570005E+002,1.1572744E-004
9.360069763544743E+002,1.1528192E-004
9.361069763519481E+002,1.1458180E-004
9.362069763494219E+002,1.1617297E-004
9.363069763468957E+002,1.1547285E-004
9.364069763443695E+002,1.1617297E-004
9.365069763418433E+002,1.1617297E-004
9.366069763393170E+002,1.1502732E-004
9.367069763367908E+002,1.1540920E-004
9.368069763342646E+002,1.1623662E-004
9.369069763317384E+002,1.1617297E-004
9.370069763292122E+002,1.1598202E-004
9.371069763266860E+002,1.1560015E-004
9.372069763241598E+002,1.1706403E-004
9.373069763216336E+002,1.1547285E-004
9.374069763191073E+002,1.1579108E-004
9.375069763165811E+002,1.1655485E-004
9.376069763140549E+002,1.1655485E-004
9.377069763115287E+002,1.1547285E-004
9.378069763090025E+002,1.1674580E-004
9.379069763064763E+002,1.1636390E-004
9.380069763039501E+002,1.1521826E-004
9.381069763014239E+002,1.1610932E-004
9.382069762988976E+002,1.1649121E-004
9.383069762963714E+002,1.1655485E-004
9.384069762938452E+002,1.1553650E-004
9.385069762913190E+002,1.1700039E-004
9.386069762887928E+002,1.1610932E-004
9.387069762862666E+002,1.1623662E-004
9.388069762837404E+002,1.1591838E-004
9.389069762812142E+002,1.1636390E-004
9.390069762786879E+002,1.1763685E-004
9.391069762761617E+002,1.1700039E-004
9.392069762736355E+002,1.1655485E-004
9.393069762711093E+002,1.1655485E-004
9.394069762685831E+002,1.1668215E-004
9.395069762660569E+002,1.1763685E-004
9.396069762635307E+002,1.1712767E-004
9.397069762610045E+002,1.1661850E-004
9.398069762584782E+002,1.1655485E-004
9.399069762559520E+002,1.1617297E-004
9.400069762534258E+002,1.1598202E-004
9.401069762508996E+002,1.1693673E-004
9.402069762483734E+002,1.1731862E-004
9.403069762458472E+002,1.1668215E-004
9.404069762433210E+002,1.1763685E-004
9.405069762407948E+002,1.1630027E-004
9.406069762382685E+002,1.1750955E-004
9.407069762357423E+002,1.1719132E-004
9.408069762332161E+002,1.1630027E-004
9.409069762306899E+002,1.1700039E-004
9.410069762281637E+002,1.1636390E-004
9.411069762256375E+002,1.1655485E-004
9.412069762231113E+002,1.1719132E-004
9.413069762205851E+002,1.1750955E-004
9.414069762180588E+002,1.1687309E-004
9.415069762155326E+002,1.1833698E-004
9.416069762130064E+002,1.1693673E-004
9.417069762104802E+002,1.1770050E-004
9.418069762079540E+002,1.1776415E-004
9.419069762054278E+002,1.1859156E-004
9.420069762029016E+002,1.1725497E-004
9.421069762003754E+002,1.1789144E-004
9.422069761978491E+002,1.1865520E-004
9.423069761953229E+002,1.1731862E-004
9.424069761927967E+002,1.1776415E-004
9.425069761902705E+002,1.1852792E-004
9.426069761877443E+002,1.1757321E-004
9.427069761852181E+002,1.1738227E-004
9.428069761826919E+002,1.1725497E-004
9.429069761801657E+002,1.1814603E-004
9.430069761776394E+002,1.1871886E-004
9.431069761751132E+002,1.1776415E-004
9.432069761725870E+002,1.1731862E-004
9.433069761700608E+002,1.1725497E-004
9.434069761675346E+002,1.1840061E-004
9.435069761650084E+002,1.1871886E-004
9.436069761624822E+002,1.1757321E-004
9.437069761599560E+002,1.1827332E-004
9.438069761574297E+002,1.1852792E-004
9.439069761549035E+002,1.1967356E-004
9.440069761523773E+002,1.1750955E-004
9.441069761498511E+002,1.2005544E-004
9.442069761473249E+002,1.1922803E-004
9.443069761447987E+002,1.1776415E-004
9.444069761422725E+002,1.1820967E-004
9.445069761397463E+002,1.1795509E-004
9.446069761372200E+002,1.1852792E-004
9.447069761346938E+002,1.1820967E-004
9.448069761321676E+002,1.1782779E-004
9.449069761296414E+002,1.1744591E-004
9.450069761271152E+002,1.1649121E-004
9.451069761245890E+002,1.1795509E-004
9.452069761220628E+002,1.1744591E-004
9.453069761195366E+002,1.1801873E-004
9.454069761170103E+002,1.1763685E-004
9.455069761144841E+002,1.1770050E-004
9.456069761119579E+002,1.1846426E-004
9.457069761094317E+002,1.1808237E-004
9.458069761069055E+002,1.1827332E-004
9.459069761043793E+002,1.1827332E-004
9.460069761018531E+002,1.1890980E-004
9.461069760993269E+002,1.1801873E-004
9.462069760968006E+002,1.1878250E-004
9.463069760942744E+002,1.1770050E-004
9.464069760917482E+002,1.1852792E-004
9.465069760892220E+002,1.1712767E-004
9.466069760866958E+002,1.1725497E-004
9.467069760841696E+002,1.1814603E-004
9.468069760816434E+002,1.1871886E-004
9.469069760791172E+002,1.1801873E-004
9.470069760765909E+002,1.1655485E-004
9.471069760740647E+002,1.1782779E-004
9.472069760715385E+002,1.1719132E-004
9.473069760690123E+002,1.1674580E-004
9.474069760664861E+002,1.1763685E-004
9.475069760639599E+002,1.1808237E-004
9.476069760614337E+002,1.1719132E-004
9.477069760589075E+002,1.1795509E-004
9.478069760563812E+002,1.1935533E-004
9.479069760538550E+002,1.1636390E-004
9.480069760513288E+002,1.1744591E-004
9.481069760488026E+002,1.1776415E-004
9.482069760462764E+002,1.1763685E-004
9.483069760437502E+002,1.1770050E-004
9.484069760412240E+002,1.1757321E-004
9.485069760386978E+002,1.1878250E-004
9.486069760361715E+002,1.1852792E-004
9.487069760336453E+002,1.1763685E-004
9.488069760311191E+002,1.1827332E-004
9.489069760285929E+002,1.1871886E-004
9.490069760260667E+002,1.1935533E-004
9.491069760235405E+002,1.1916438E-004
9.492069760210143E+002,1.1948262E-004
9.493069760184881E+002,1.1960991E-004
9.494069760159618E+002,1.1865520E-004
9.495069760134356E+002,1.1890980E-004
9.496069760109094E+002,1.1948262E-004
9.497069760083832E+002,1.2005544E-004
9.498069760058570E+002,1.1954627E-004
9.499069760033308E+002,1.1840061E-004
9.500069760008046E+002,1.1916438E-004
9.501069759982784E+002,1.1910074E-004
9.502069759957521E+002,1.1916438E-004
9.503069759932259E+002,1.1948262E-004
9.504069759906997E+002,1.2037367E-004
9.505069759881735E+002,1.1954627E-004
9.506069759856473E+002,1.1833698E-004
9.507069759831211E+002,1.1992815E-004
9.508069759805949E+002,1.2005544E-004
9.509069759780687E+002,1.1878250E-004
9.510069759755424E+002,1.1999179E-004
9.511069759730162E+002,1.1986450E-004
9.512069759704900E+002,1.1935533E-004
9.513069759679638E+002,1.2050097E-004
9.514069759654376E+002,1.2005544E-004
9.515069759629114E+002,1.2018273E-004
9.516069759603852E+002,1.2069190E-004
9.517069759578590E+002,1.2018273E-004
9.518069759553327E+002,1.2024638E-004
9.519069759528065E+002,1.2081921E-004
9.520069759502803E+002,1.2062826E-004
9.521069759477541E+002,1.2113744E-004
9.522069759452279E+002,1.2011909E-004
9.523069759427017E+002,1.1986450E-004
9.524069759401755E+002,1.2050097E-004
9.525069759376493E+002,1.2005544E-004
9.526069759351230E+002,1.1954627E-004
9.527069759325968E+002,1.1992815E-004
9.528069759300706E+002,1.1986450E-004
9.529069759275444E+002,1.2005544E-004
9.530069759250182E+002,1.2031003E-004
9.531069759224920E+002,1.1954627E-004
9.532069759199658E+002,1.2062826E-004
9.533069759174396E+002,1.2088285E-004
9.534069759149133E+002,1.2075555E-004
9.535069759123871E+002,1.2069190E-004
9.536069759098609E+002,1.2050097E-004
9.537069759073347E+002,1.2094649E-004
9.538069759048085E+002,1.2183756E-004
9.539069759022823E+002,1.2113744E-004
9.540069758997561E+002,1.2081921E-004
9.541069758972299E+002,1.2011909E-004
9.542069758947036E+002,1.2094649E-004
9.543069758921774E+002,1.2011909E-004
9.544069758896512E+002,1.2043733E-004
9.545069758871250E+002,1.2151932E-004
9.546069758845988E+002,1.2018273E-004
9.547069758820726E+002,1.1980085E-004
9.548069758795464E+002,1.2018273E-004
9.549069758770202E+002,1.2005544E-004
9.550069758744939E+002,1.2050097E-004
9.551069758719677E+002,1.2024638E-004
9.552069758694415E+002,1.2005544E-004
9.553069758669153E+002,1.2062826E-004
9.554069758643891E+002,1.2075555E-004
9.555069758618629E+002,1.2145568E-004
9.556069758593367E+002,1.2024638E-004
9.557069758568105E+002,1.2075555E-004
9.558069758542842E+002,1.2062826E-004
9.559069758517580E+002,1.2139203E-004
9.560069758492318E+002,1.2088285E-004
9.561069758467056E+002,1.2094649E-004
9.562069758441794E+002,1.2196485E-004
9.563069758416532E+002,1.2228308E-004
9.564069758391270E+002,1.2050097E-004
9.565069758366008E+002,1.2062826E-004
9.566069758340745E+002,1.2075555E-004
9.567069758315483E+002,1.2062826E-004
9.568069758290221E+002,1.1986450E-004
9.569069758264959E+002,1.2126474E-004
9.570069758239697E+002,1.1986450E-004
9.571069758214435E+002,1.2056461E-004
9.572069758189173E+002,1.2139203E-004
9.573069758163911E+002,1.2031003E-004
9.574069758138648E+002,1.2011909E-004
9.575069758113386E+002,1.2062826E-004
9.576069758088124E+002,1.2094649E-004
9.577069758062862E+002,1.2062826E-004
9.578069758037600E+002,1.2037367E-004
9.579069758012338E+002,1.2075555E-004
9.580069757987076E+002,1.2005544E-004
9.581069757961814E+002,1.2050097E-004
9.582069757936551E+002,1.2062826E-004
9.583069757911289E+002,1.1967356E-004
9.584069757886027E+002,1.2043733E-004
9.585069757860765E+002,1.2062826E-004
9.586069757835503E+002,1.2107380E-004
9.587069757810241E+002,1.2177392E-004
9.588069757784979E+002,1.2088285E-004
9.589069757759717E+002,1.2075555E-004
9.590069757734454E+002,1.2171026E-004
9.591069757709192E+002,1.2113744E-004
9.592069757683930E+002,1.2164662E-004
9.593069757658668E+002,1.2043733E-004
9.594069757633406E+002,1.2158298E-004
9.595069757608144E+002,1.2113744E-004
9.596069757582882E+002,1.2011909E-004
9.597069757557620E+002,1.2113744E-004
9.598069757532357E+002,1.2050097E-004
9.599069757507095E+002,1.1948262E-004
9.600069757481833E+002,1.2081921E-004
9.601069757456571E+002,1.2132838E-004
9.602069757431309E+002,1.2056461E-004
9.603069757406047E+002,1.2037367E-004
9.604069757380785E+002,1.1999179E-004
9.605069757355523E+002,1.2132838E-004
9.606069757330260E+002,1.1980085E-004
9.607069757304998E+002,1.2126474E-004
9.608069757279736E+002,1.2113744E-004
9.609069757254474E+002,1.1954627E-004
9.610069757229212E+002,1.2024638E-004
9.611069757203950E+002,1.1999179E-004
9.612069757178688E+002,1.2101015E-004
9.613069757153426E+002,1.2113744E-004
9.614069757128163E+002,1.2088285E-004
9.615069757102901E+002,1.2132838E-004
9.616069757077639E+002,1.2081921E-004
9.617069757052377E+002,1.2024638E-004
9.618069757027115E+002,1.1999179E-004
9.619069757001853E+002,1.2120110E-004
9.620069756976591E+002,1.2037367E-004
9.621069756951329E+002,1.2043733E-004
9.622069756926066E+002,1.2037367E-004
9.623069756900804E+002,1.1999179E-004
9.624069756875542E+002,1.2011909E-004
9.625069756850280E+002,1.2120110E-004
9.626069756825018E+002,1.2056461E-004
9.627069756799756E+002,1.2094649E-004
9.628069756774494E+002,1.1980085E-004
9.629069756749232E+002,1.2107380E-004
9.630069756723969E+002,1.2081921E-004
9.631069756698707E+002,1.2081921E-004
9.632069756673445E+002,1.2081921E-004
9.633069756648183E+002,1.2011909E-004
9.634069756622921E+002,1.2132838E-004
9.635069756597659E+002,1.1967356E-004
9.636069756572397E+002,1.2056461E-004
9.637069756547135E+002,1.2050097E-004
9.638069756521872E+002,1.2031003E-004
9.639069756496610E+002,1.2113744E-004
9.640069756471348E+002,1.2056461E-004
9.641069756446086E+002,1.2056461E-004
9.642069756420824E+002,1.2126474E-004
9.643069756395562E+002,1.2050097E-004
9.644069756370300E+002,1.2171026E-004
9.645069756345038E+002,1.2158298E-004
9.646069756319775E+002,1.2183756E-004
9.647069756294513E+002,1.2043733E-004
9.648069756269251E+002,1.2241038E-004
9.649069756243989E+002,1.2158298E-004
9.650069756218727E+002,1.2050097E-004
9.651069756193465E+002,1.2094649E-004
9.652069756168203E+002,1.2069190E-004
9.653069756142941E+002,1.2107380E-004
9.654069756117678E+002,1.2107380E-004
9.655069756092416E+002,1.2043733E-004
9.656069756067154E+002,1.2037367E-004
9.657069756041892E+002,1.2031003E-004
9.658069756016630E+002,1.2088285E-004
9.659069755991368E+002,1.1992815E-004
9.660069755966106E+002,1.2094649E-004
9.661069755940844E+002,1.2075555E-004
9.662069755915581E+002,1.2145568E-004
9.663069755890319E+002,1.2088285E-004
9.664069755865057E+002,1.2011909E-004
9.665069755839795E+002,1.2018273E-004
9.666069755814533E+002,1.2037367E-004
9.667069755789271E+002,1.2069190E-004
9.668069755764009E+002,1.2113744E-004
9.669069755738747E+002,1.1986450E-004
9.670069755713484E+002,1.1992815E-004
9.671069755688222E+002,1.2018273E-004
9.672069755662960E+002,1.2088285E-004
9.673069755637698E+002,1.2101015E-004
9.674069755612436E+002,1.2037367E-004
9.675069755587174E+002,1.2043733E-004
9.676069755561912E+002,1.2158298E-004
9.677069755536650E+002,1.2120110E-004
9.678069755511387E+002,1.2126474E-004
9.679069755486125E+002,1.2005544E-004
9.680069755460863E+002,1.2056461E-004
9.681069755435601E+002,1.2075555E-004
9.682069755410339E+002,1.2075555E-004
9.683069755385077E+002,1.2139203E-004
9.684069755359815E+002,1.2151932E-004
9.685069755334553E+002,1.2075555E-004
9.686069755309290E+002,1.2075555E-004
9.687069755284028E+002,1.2043733E-004
9.688069755258766E+002,1.2126474E-004
9.689069755233504E+002,1.2043733E-004
9.690069755208242E+002,1.1999179E-004
9.691069755182980E+002,1.2158298E-004
9.692069755157718E+002,1.2069190E-004
9.693069755132456E+002,1.2101015E-004
9.694069755107193E+002,1.2094649E-004
9.695069755081931E+002,1.2075555E-004
9.696069755056669E+002,1.2088285E-004
9.697069755031407E+002,1.2120110E-004
9.698069755006145E+002,1.2005544E-004
9.699069754980883E+002,1.2164662E-004
9.700069754955621E+002,1.2094649E-004
9.701069754930359E+002,1.2196485E-004
9.702069754905096E+002,1.2101015E-004
9.703069754879834E+002,1.2101015E-004
9.704069754854572E+002,1.2081921E-004
9.705069754829310E+002,1.2107380E-004
9.706069754804048E+002,1.2075555E-004
9.707069754778786E+002,1.2158298E-004
9.708069754753524E+002,1.2075555E-004
9.709069754728262E+002,1.2196485E-004
9.710069754702999E+002,1.2132838E-004
9.711069754677737E+002,1.2151932E-004
9.712069754652475E+002,1.2183756E-004
9.713069754627213E+002,1.2120110E-004
9.714069754601951E+002,1.2120110E-004
9.715069754576689E+002,1.2183756E-004
9.716069754551427E+002,1.2126474E-004
9.717069754526165E+002,1.2120110E-004
9.718069754500902E+002,1.2088285E-004
9.719069754475640E+002,1.2221944E-004
9.720069754450378E+002,1.2075555E-004
9.721069754425116E+002,1.2101015E-004
9.722069754399854E+002,1.2050097E-004
9.723069754374592E+002,1.2056461E-004
9.724069754349330E+002,1.2107380E-004
9.725069754324068E+002,1.2075555E-004
9.726069754298805E+002,1.2050097E-004
9.727069754273543E+002,1.2164662E-004
9.728069754248281E+002,1.2145568E-004
9.729069754223019E+002,1.2126474E-004
9.730069754197757E+002,1.2069190E-004
9.731069754172495E+002,1.2171026E-004
9.732069754147233E+002,1.2126474E-004
9.733069754121971E+002,1.2120110E-004
9.734069754096708E+002,1.2037367E-004
9.735069754071446E+002,1.2069190E-004
9.736069754046184E+002,1.2062826E-004
9.737069754020922E+002,1.2126474E-004
9.738069753995660E+002,1.2171026E-004
9.739069753970398E+002,1.2209214E-004
9.740069753945136E+002,1.2126474E-004
9.741069753919874E+002,1.1992815E-004
9.742069753894611E+002,1.2062826E-004
9.743069753869349E+002,1.2139203E-004
9.744069753844087E+002,1.2177392E-004
9.745069753818825E+002,1.2196485E-004
9.746069753793563E+002,1.2069190E-004
9.747069753768301E+002,1.2171026E-004
9.748069753743039E+002,1.2101015E-004
9.749069753717777E+002,1.2164662E-004
9.750069753692515E+002,1.2120110E-004
9.751069753667252E+002,1.2113744E-004
9.752069753641990E+002,1.2062826E-004
9.753069753616728E+002,1.2120110E-004
9.754069753591466E+002,1.2183756E-004
9.755069753566204E+002,1.2043733E-004
9.756069753540942E+002,1.2120110E-004
9.757069753515680E+002,1.2081921E-004
9.758069753490418E+002,1.2037367E-004
9.759069753465155E+002,1.2018273E-004
9.760069753439893E+002,1.2132838E-004
9.761069753414631E+002,1.2069190E-004
9.762069753389369E+002,1.2011909E-004
9.763069753364107E+002,1.2005544E-004
9.764069753338845E+002,1.2005544E-004
9.765069753313583E+002,1.2101015E-004
9.766069753288321E+002,1.2069190E-004
9.767069753263058E+002,1.2018273E-004
9.768069753237796E+002,1.2145568E-004
9.769069753212534E+002,1.2094649E-004
9.770069753187272E+002,1.2031003E-004
9.771069753162010E+002,1.2062826E-004
9.772069753136748E+002,1.2069190E-004
9.773069753111486E+002,1.2132838E-004
9.774069753086224E+002,1.1992815E-004
9.775069753060961E+002,1.2005544E-004
9.776069753035699E+002,1.2056461E-004
9.777069753010437E+002,1.2018273E-004
9.778069752985175E+002,1.2101015E-004
9.779069752959913E+002,1.2145568E-004
9.780069752934651E+002,1.2037367E-004
9.781069752909389E+002,1.2113744E-004
9.782069752884127E+002,1.2069190E-004
9.783069752858864E+002,1.2024638E-004
9.784069752833602E+002,1.2062826E-004
9.785069752808340E+002,1.2043733E-004
9.786069752783078E+002,1.2043733E-004
9.787069752757816E+002,1.2031003E-004
9.788069752732554E+002,1.1890980E-004
9.789069752707292E+002,1.2069190E-004
9.790069752682030E+002,1.2113744E-004
9.791069752656767E+002,1.2215579E-004
9.792069752631505E+002,1.2088285E-004
9.793069752606243E+002,1.2126474E-004
9.794069752580981E+002,1.2126474E-004
9.795069752555719E+002,1.2069190E-004
9.796069752530457E+002,1.2037367E-004
9.797069752505195E+002,1.2018273E-004
9.798069752479933E+002,1.2011909E-004
9.799069752454670E+002,1.2011909E-004
9.800069752429408E+002,1.1986450E-004
9.801069752404146E+002,1.2037367E-004
9.802069752378884E+002,1.2151932E-004
9.803069752353622E+002,1.2094649E-004
9.804069752328360E+002,1.2043733E-004
9.805069752303098E+002,1.2113744E-004
9.806069752277836E+002,1.2075555E-004
9.807069752252573E+002,1.2043733E-004
9.808069752227311E+002,1.2171026E-004
9.809069752202049E+002,1.2062826E-004
9.810069752176787E+002,1.2120110E-004
9.811069752151525E+002,1.2094649E-004
9.812069752126263E+002,1.2088285E-004
9.813069752101001E+002,1.2158298E-004
9.814069752075739E+002,1.2081921E-004
9.815069752050476E+002,1.2081921E-004
9.816069752025214E+002,1.2113744E-004
9.817069751999952E+002,1.2120110E-004
9.818069751974690E+002,1.2196485E-004
9.819069751949428E+002,1.2234673E-004
9.820069751924166E+002,1.2088285E-004
9.821069751898904E+002,1.2202850E-004
9.822069751873642E+002,1.2043733E-004
9.823069751848379E+002,1.2183756E-004
9.824069751823117E+002,1.2253768E-004
9.825069751797855E+002,1.2215579E-004
9.826069751772593E+002,1.2221944E-004
9.827069751747331E+002,1.2145568E-004
9.828069751722069E+002,1.2215579E-004
9.829069751696807E+002,1.2285590E-004
9.830069751671545E+002,1.2177392E-004
9.831069751646282E+002,1.2190120E-004
9.832069751621020E+002,1.2177392E-004
9.833069751595758E+002,1.2202850E-004
9.834069751570496E+002,1.2260131E-004
9.835069751545234E+002,1.2164662E-004
9.836069751519972E+002,1.2183756E-004
9.837069751494710E+002,1.2196485E-004
9.838069751469448E+002,1.2234673E-004
9.839069751444185E+002,1.2177392E-004
9.840069751418923E+002,1.2113744E-004
9.841069751393661E+002,1.2171026E-004
9.842069751368399E+002,1.2145568E-004
9.843069751343137E+002,1.2011909E-004
